fdc_id,title,stripped_flavors,kept_flavors,ingredients_snippet
2544630,"APPLE PIE FILLING OR TOPPING WITH CINNAMON!, APPLE WITH CINN",apple,cinnamon,"Sliced Apples, Water, High Fructose Corn Syrup, Modified Corn Starch, Cinnamon, Erythorbic Acid (To Promote Color Retent"
2121924,"APPLE PIE FILLING & TOPPING, APPLE",apple,,"Apples, Water, Sugar, Modified Food Starch, Natural Flavors, Cinnamon, Erythorbic Acid (To Promote Color Retention), Cit"
1962511,"NATURAL CINNAMON APPLE FLAVOR PIE FILLING, CINNAMON APPLE",apple,cinnamon,"Sliced Apples, Water, High Fructose Corn Syrup, Modified Corn Starch, Cinnamon, Erythorbic Acid (To Promote Color Retent"
2164194,"ORIGINAL COUNTRY APPLE PIE FILLING & TOPPING, ORIGINAL COUNT",apple,,"Apples, High Fructose Corn Syrup, Water, Modified Food Starch, Erythorbic Acid (To Promote Color Retention), Cinnamon, C"
2251305,"VERY APPLE PIE FILLING & TOPPING, VERY APPLE",apple,,"Sliced Apples, Water, Sugar, Modified Corn Starch, Cinnamon, Erythorbic Acid (To Promote Color Retention)."
2248934,"APPLE TOPPING & PIE FILLING, APPLE",apple,,"Sliced Apples, Water, High Fructose Corn Syrup, Modified Corn Starch, Cinnamon, Erythorbic Acid (To Promote Color Retent"
2098406,"SIMPLY APPLE PIE FILLING & TOPPING, SIMPLY APPLE",apple,,"Apples, Water, Sugar, Cornstarch, Cinnamon, Natural Flavors, Spices, Citric Acid."
1900330,APPLE PIE FILLING AND TOPPING,apple,,"Sliced Apples, Water, High Fructose Corn Syrup, Corn Syrup, Modified Corn Starch, Spice, Erythorbic Acid (To Maintain Co"
2389223,"APPLE PIE FILLING & TOPPING, APPLE",apple,cinnamon,"Apples, Water, Modified Food Starch. Contains 2% or less of: Sucralose, Cinnamon, Erythorbic Acid (To Promote Color Rete"
2247574,"APPLE PIE FILLING & TOPPING, APPLE",apple,,"Sliced Apples, Water, Sugar, Modified Corn Starch, Cinnamon, Erythorbic Acid (To Promote Color Retention)."
2524884,"APPLE PIE FILLING OR TOPPING, APPLE",apple,,"Apples, Sugar, Water, Food Starch-Modified (Corn), Natural Flavors, Citric Acid, Cinnamon."
1953810,"WASHINGTON APPLE PIE FILLING, WASHINGTON APPLE",apple,,"Washington Apples, Water, Cane Sugar, Food Starch-Modified, Citric Acid, Spices, Sodium Citrate."
1552905,APPLE PIE FILLING,apple,,"Sliced Apples, Water, High Fructose Corn Syrup, Modified Corn Starch, Cinnamon, Erythorbic Acid (To Promote Color Retent"
1891086,"APPLE PIE FILLING, APPLE",apple,cinnamon,"Sliced Apples, Water, Sugar, Modified Corn Starch, Cinnamon, Erythorbic Acid (To Promote Color Retention)."
2607685,APPLE PIE,apple,,"Apples, Enriched Flour (Wheat Flour, Niacin, Iron, Thiamine, Riboflavin, Folic Acid), Water, Palm Oil, Maltitol, Modifie"
1891283,"PIE FILLING & TOPPING, APPLE",apple,,"Apples, Water, Raw Sugar, Modified Food Starch, Cinnamon, Salt."
2245242,"APPLE PIE FILLING OR TOPPING, APPLE",apple,,"Sliced Apples, Water, Sugar, Modified Corn Starch, Cinnamon, Erythorbic Acid (To Promote Color Retention)."
2635202,"APPLE PIE FILLING & TOPPING, APPLE",apple,,"Apples, Water, Sugar, Modified Corn Starch, Cinnamon, Erythorbic Acid (To Promote Color Retention)."
2537682,GLUTEN FREE VEGAN APPLE PIE,apple,,"Apples, Potato Starch, Palm Oil, Sugar, Brown Rice Flour, White Rice Flour, Water, Dextrose, Xanthan Gum, Salt, Cinnamon"
2167974,"CINNAMON APPLE PIE FLAVOR CARAMEL APPLES, CINNAMON APPLE PIE",apple,cinnamon,"Apples, Corn Syrup, Sugar, Condensed Whole Milk (Skim Milk, Sugar), Vegetable Shortening (Soybean Oil), Evaporated Milk "
1856308,"LOWES FOODS, PIE FILLING, APPLE, APPLE",apple,,"Sliced Apples, Water, High Fructose Corn Syrup, Corn Syrup, Modified Corn Starch, Spice, Erythorbic Acid (To Maintain Co"
2026165,"APPLE PIE FILLING, APPLE",apple,cinnamon,"Sliced Apples, Water, Sugar, Modified Corn Starch, Cinnamon, Erythorbic Acid (To Promote Color Retention)."
1854518,"VEGGIE-GO'S, ORGANIC CINNAMON SPICED BEET SNACKS, BEETS APPL",apple,cinnamon,"Beet Puree (Organic Apples, Organic Beets, Organic Sweet Potatoes, Organic Lemon Juice Concentrate, Organic Cinnamon), O"
1856091,"DANISH CHOICE, APPLE PIE FILLING",apple,,"Apples (60%), Sugar, Water, Gelling Agent: Modified Starch, Acidity Regulator: Citric Acid, Preservative: Potassium Sorb"
1897084,"TOIGO ORCHARDS, APPLE PIE FILLING",apple,,"Apples, Water, Raw Sugar, Modified Food Starch, Cinnamon, Salt."
2095316,"APPLE BUTTER CINNAMON APPLE PIE, APPLE BUTTER",cinnamon,,"All Natural Apples, Rain Water, Cane Sugar, Organic Spices, And Vitamin c."
2162972,"MICHIGAN APPLE PREMIUM PIE FILLING & TOPPING, MICHIGAN APPLE",apple,,"Michigan Apples (Apples, Water, Salt, Vitamin C, Citric Acid), Sugar, Filtered Water, Tapioca Syrup, Food Starch, Lemon "
1865953,"NUTIVA, CHIAPPLE, CHIA SEEDS & FRUIT, APPLE PIE SPICE, APPLE",apple,"cinnamon,nutmeg","Organic Apples. Hydrated Organic Chia (Water, Chia Seeds), Organic Coconut Milk, Organic Cinnamon, Organ Nutmeg. Sea Sal"
2155775,"APPLE CINNAMON SEED + FRUIT BAR, APPLE CINNAMON",apple,cinnamon,"Zego Seed Blend* (Sunflower Seeds*, Sacha Inchi Seed Protein*, Chia Seeds*), Dates*, Date Syrup*, Apples*, Cinnamon*, Pi"
2114368,APPLE SLICES IN WATER,apple,,"Apples, Water."
1852093,"PINEAPPLE SLICES, APPLE",apple,pineapple,"Pineapple, Sugar, Citric Acid, Fd&C Blue #1, Fd&C Yellow #5, Sulphur Dioxide (As a Preservative)."
2180704,"SWEET APPLE WITH CARAMEL ORGANIC SLICES SNACK BAGS, SWEET AP",apple,caramel,"Organic Apples (Organic Apples, Vitamin C [To Maintain Color], Calcium Carbonate [Preservative]), Organic Caramel Dip (O"
2648874,"Zee Zees Applesauce Cup, Super Sour Apple, 4.5 oz.",apple,,"Apples, Sugar, Water, Vitamin C (Vitamin C). Contains 2% or less of the following: Artificial Flavor, Artificial Colors "
2399427,"APPLE CHOCOLATE CRUNCH DOUBLE DIPPERS WITH APPLE SLICES, CHO",apple,chocolate_hazelnut,"Apples (Apples, Ascorbic Acid [Vitamin C] To Promote Whiteness, Calcium Carbonate and Calcium Hydroxide), Chocolate Haze"
1866390,"KROGER, APPLESAUCE, CINNAMON, CINNAMON",cinnamon,,"Apples, High Fructose Corn Syrup, Corn Syrup, Sugar, Water, Spices, Vitamin C (To Maintain Color)."
2369632,"CANDY FLAVORED APPLE, CANDY",apple,,"Apples, Corn Syrup, Sugar, Condensed Whole Milk (Skim Milk, Sugar), Vegetable Shortening (Soybean Oil), Evaporated Milk "
2030882,CINNAMON APPLESAUCE,cinnamon,,"Apples, High Fructose Corn Syrup, Corn Syrup, Sugar, Water, Spices, Vitamin C (To Maintain Color)."
1861788,"SPARTAN, APPLE SAUCE, ORIGINAL, ORIGINAL",apple,,"Apples, Sugar, Water, Vitamin C (Vitamin C)."
2374540,CARAMEL & CHOCOLATE DIPPED APPLE WITH HERSHEY'S AND REESE'S ,caramel,chocolate,"Apples, Corn Syrup, Sugar, Condensed Whole Milk (Skim Milk, Sugar), Vegetable Shortening (Soybean Oil), Evaporated Milk "
1898244,"ORGANIC CRUNCHY APPLE CHIPS, SEA SALT, CARAMEL",caramel,,"Organic Apples, Organic Cane Sugar, Organic Flavors, Sea Salt."
728934,ORIGINAL APPLE SAUCE,apple,,"Apples, Sugar, Water, Vitamin C (Vitamin C)."
2366393,"NO SUGAR ADDED APPLESAUCE APPLE, APPLE",apple,,"Apples, Vitamin C (Vitamin C)."
1399428,"ORIGINAL APPLE SAUCE, ORIGINAL",apple,,"Apples, Sugar, Water, Vitamin C (To Maintain Color)."
2572074,"APPLE NO SUGAR ADDED APPLESAUCE, APPLE",apple,,"Apples, Vitamin C (Vitamin C)."
729078,ORIGINAL APPLE SAUCE,apple,,"Apples, Sugar, Water, Vitamin C (To Maintain Color)."
729002,ORIGINAL APPLE SAUCE,apple,,"Apples, Sugar, Water, Vitamin C (To Maintain Color)."
2241693,"ORIGINAL APPLE SAUCE, ORIGINAL",apple,,"Apples, Sugar, Water, Vitamin C (To Maintain Color)."
2241707,"ORIGINAL APPLE SAUCE, ORIGINAL",apple,,"Apples, Sugar, Water, Vitamin C (To Maintain Color)."
1898341,"CRISPY APPLE CHIPS, SEA SALT, CARAMEL",caramel,,"Apples, Safflower, Sunflower and/or Canola Oil, Corn Syrup, Brown Sugar, Sugar, Sea Salt, Refinery Syrup, Maltodextrin, "
2241721,"CINNAMON APPLE SAUCE, CINNAMON",cinnamon,,"Apples, Corn Syrup, High Fructose Corn Syrup, Sugar, Water, Spice, Vitamin C (To Maintain Color)."
2080240,"APPLESAUCE, CINNAMON",cinnamon,,"Apple, Corn Syrup, High Fructose Corn Syrup, Sugar, Water, Spice, Vitamin C (To Maintain Color)."
2064681,"FRUIT & VEGGIE FUSIONS, APPLES & PEARS IN WATERMELON",watermelon,,"Fruit (Apples, Pears), Vegetable Juices (Water, Pumpkin Juice Concentrate, Sweet Potato Juice Concentrate, Butternut Squ"
2008542,CINNAMON APPLE SAUCE,apple,cinnamon,"Apples, Corn Syrup, High Fructose Corn Syrup, Sugar, Water, Cinnamon, Natural Flavor, Erythorbic Acid (To Maintain Color"
2143273,"APPLES IN RASPBERRY CHERRY FLAVORED CHIA, APPLES IN RASPBERR","raspberry,cherry",,"Apples, Hydrated Chia Seed (Water, Chia Seeds), Sugar, White Grape Juice Concentrate, Natural Flavors, Citric Acid, Carm"
1603688,CARAMEL APPLE DIPPERS,caramel,,"Apples, Cream(Milk, Starch [Corn, Tapioca]), Brown Sugar, Salt, Vanilla (Water, Alcohol, Corn Syrup, Vanilla Bean Extrac"
2293126,SOUR APPLE WATERMELON FLAVOR APPLES & POPPING BOBA WITH SWEE,watermelon,sour_apple,"Apples, Water, Boba (Water, Fructose, Modified Food Starch, Calcium Lactate, Citric Acid, Sodium Alginate, Xanthan Gum, "
1972145,"SIMPLY CARAMEL APPLES, SIMPLY CARAMEL",apple,,"Apples, Corn Syrup, Sugar, Condensed Skim Milk (Nonfat Milk, Sugar), Evaporated Milk (Dipotassium Phosphate, Carrageenan"
1953609,"SIMPLY CARAMEL APPLES, CARAMEL",apple,,"Apples, Corn Syrup, Sugar, Condensed Skim Milk (Nonfat Milk, Sugar), Evaporated Milk (Dipotassium Phosphate, Carrageenan"
1953610,"CINNAMON CARAMEL APPLE, CINNAMON CARAMEL","cinnamon,apple",,"Apples, Peanuts, Corn Syrup, Sugar, Sweetened Condensed Milk (Skim Milk, Sugar), Evaporated Milk (Milk, Dipotassium Phos"
2449055,"CARAMEL APPLE, CARAMEL",apple,,"Apples, Peanuts, Corn Syrup, Sugar, Sweetened Condensed Milk (Skim Milk, Sugar), Evaporated Milk (Milk, Dipotassium Phos"
2271209,CHOCOLATEY PEANUT CARAMEL APPLES WITH CHOPPED PEANUTS & CHOC,caramel,"chocolate,peanut","Apple, Peanuts, Cocoa Drops (Sugar, Hydrogenated Vegetable Oils, [Palm Kernel, Coconut, Palm Oil] Cocoa Powder Processed"
1971230,"CINNAMON CARAMEL APPLES, CINNAMON CARAMEL","cinnamon,apple",peanut,"Apples, Peanuts, Corn Syrup, Sugar, Sweetened Condensed Milk (Skim Milk, Sugar), Evaporated Milk (Milk, Dipotassium Phos"
1953606,"CARAMEL APPLES SPOOKY SPRINKLES, CARAMEL APPLES",caramel,sprinkles,"Apples, Sprinkles (Sugar, Cornstarch, Palm & Palm Kernel Oil, Cocoa Powder, Soy Lecithin, Dextrin, Carnauba Wax, Confect"
1469353,CINNAMON APPLESAUCE,cinnamon,,"Apples, High Fructose Corn Syrup, Corn Syrup, Sugar, Water, Spices, Vitamin C (To Maintain Color)."
2129739,"CHOCOLATE PECAN GOURMET CARAMEL APPLE, CHOCOLATE PECAN",caramel,,"Apple, Pecans, Chocolate (Sugar, Vegetable Oil, Cocoa Powder, Nonfat Dry Milk, Whole Milk Solids, Whey Powder, Soy Lecit"
1887664,"GRAND GOURMET CANDY, CARAMEL, APPLE",caramel,,"Apples, Chocolate Candy (Milk Chocolate [Sugar, Cocoa Butter, Chocolate Liquor, Whole Milk Powder, Lactose, Soy Lecithin"
2295558,"ORGANIC APPLE SAUCE, APPLE",apple,,"Organic Apples, Organic Sugar, Organic Evaporated Cane Juice Syrup and Water."
2077064,"APPLE SAUCE, APPLE",apple,,"Ingredients: Organic Apples. Organic Sugar, Organic Evaporated Cane Juice Syrup and Water."
2077519,"ORIGINAL APPLE SAUCE, ORIGINAL",apple,,"Ingredients: Apples, Sugar and Water. Vitamin C (Vitamin C) To Maintain Color."
2024247,"ORIGINAL APPLE SAUCE, ORIGINAL",apple,,"Ingredients: Apples, Sugar, Ascorbic Acid."
2117508,"CINNAMON APPLE SAUCE, CINNAMON",apple,cinnamon,"Ingredients: Apples, Sugar, Water and Cinnamon. Vitamin C (Vitamin c Added to Maintain Color."
1956228,"APPLESAUCE, CINNAMON",cinnamon,,"Apples, High Fructose Corn Syrup, Corn Syrup, Sugar, Water, Spices, Vitamin C (To Maintain Color)."
1958624,"APPLESAUCE, CINNAMON",cinnamon,,"Apples, High Fructose Corn Syrup, Corn Syrup, Sugar, Water, Spices, Vitamin C (To Maintain Color)."
2017543,"ORIGINAL APPLE SAUCE, ORIGINAL",apple,,"Apples, Sugar and Water. Ascorbic Acid."
2026249,"LITE ORIGINAL APPLE SAUCE, LITE ORIGINAL",apple,,"Apples, Water, Ascorbic Acid and Sucralose (Non-Nutritive Sweetener)."
1951269,APPLESAUCE CINNAMON,cinnamon,,"Apples, High Fructose Corn Syrup, Corn Syrup, Sugar, Water, Spices, Vitamin C (To Maintain Color)."
2121744,"APPLE SAUCE, APPLE",apple,,"Apples, Sugar, Water, Ascorbic Acid."
2416332,"ORIGINAL APPLE SAUCE, ORIGINAL",apple,,"Apples, Sugar, Water, Ascorbic Acid."
2017540,"SHOPRITE, APPLE SAUCE",apple,,"Apples, Sugar, Water, Vitamin C (Vitamin C) Erythorbic Acid (To Maintain Color)."
2619312,"APPLE SAUCE, APPLE",apple,,"Apples, Sugar, Water, Vitamin C (Vitamin C), Erythorbic Acid (To Maintain Color)."
2055011,"QUICKCHEK, APPLES AND CANDY CORN",apple,,"Red Apples, Candy Corn (Sugar, Corn Syrup, Contains less than 2% of the Following: Salt, Glycerin, Egg Whites, Confectio"
2167175,"CINNAMON APPLE SAUCE, CINNAMON",apple,cinnamon,"Apples, Sugar, Water, Cinnamon, Natural Flavor, Vitamin C (Vitamin C) Erythorbic Acid (To Maintain Color)."
2641999,"CINNAMON APPLE SAUCE, CINNAMON",apple,cinnamon,"Apples, Sugar, Water, Cinnamon, Natural Flavor, Vitamin C (Vitamin C)."
2552215,"ORIGINAL APPLE SAUCE, ORIGINAL",apple,,"Apples, Sugar, Water, Vitamin C (Vitamin C)."
2552214,"CINNAMON APPLE SAUCE, CINNAMON",apple,cinnamon,"Apples, Sugar, Water, Cinnamon, Natural Flavor, Vitamin C (Vitamin C)."
2620243,"ORIGINAL APPLE SAUCE, ORIGINAL",apple,,"Apples, Sugar, Water, Vitamin C (Vitamin C)."
2590363,"CINNAMON APPLE SAUCE, CINNAMON",apple,cinnamon,"Apples, Sugar, Water, Cinnamon, Natural Flavor, Vitamin C (Vitamin C)."
2620244,"ORIGINAL APPLE SAUCE, ORIGINAL",apple,,"Apples, Sugar, Water, Vitamin C (Vitamin C)."
2621599,"ORIGINAL APPLE SAUCE, ORIGINAL",apple,,"Apples, Sugar, Water, Vitamin C (To Maintain Color)."
1959891,APPLE SAUCE CHUNKY,apple,,"Apples, Sugar, Water, Vitamin C (Vitamin C)."
2548762,"APPLE SAUCE, APPLE",apple,,"Apples, Sugar, Water, Vitamin C (To Maintain Color)."
2288543,"APPLESAUCE, CINNAMON",cinnamon,,"Apples, High Fructose Corn Syrup, Corn Syrup, Sugar, Water, Spices and Ascorbic Acid (To Maintain Color)."
2015406,ORIGINAL APPLE SAUCE,apple,,"Apples, Sugar, Water and Ascorbic Acid (To Maintain Color)."
1859372,"APPLE SAUCE, ORIGINAL",apple,,"Apples, Sugar, Water and Ascorbic Acid (Vitamin C)."
1919407,CHUNKY APPLE SAUCE,apple,,"Apples, Sugar, Water, Vitamin C (Vitamin C)."
2500591,"APPLESAUCE, APPLE",apple,,"Apples, Sugar, Water, Vitamin C (To Maintain Color)"
1850921,100% HOMEGROWN APPLE SAUCE,apple,,"Apples, Sugar, Water."
1940970,CHUNKY APPLE SAUCE,apple,,"Apples, Sugar, Water."
2116006,APPLE SAUCE,apple,,"Apples, Sugar, Water."
2374765,"APPLE SAUCE, APPLE",apple,,"Apples, Sugar, Water, Vitamin C (To Maintain Color)."
2451198,"APPLE BLAST THIRST QUENCHER CONCENTRATE, APPLE BLAST",apple,,"Water, Sugar, Dextrose, Citric Acid, Natural Flavor, Sodium Citrate, Salt, Monopotassium Phosphate."
1928640,"CINNAMON 'N SPICE APPLE, CINNAMON 'N SPICE APPLE",apple,cinnamon_spice,"Apples, Liquid Sugar (Natural Sugar, Water), Water, Food Starch-Modified, Natural Flavor, Citric Acid, Spices, Sodium Ci"
1428213,"APPLE CLEAR THERAPEUTIC NUTRITION, APPLE",apple,,"Water, Sugar, Corn Syrup Solids, Whey Protein Isolate; Less than 0.5% of: Vitamins and Minerals,Citric Acid, Phosphoric "
1837846,"THERAPEUTIC NUTRITION, APPLE",apple,vanilla,"Water, Sugar, Corn Syrup Solids, Whey Protein Isolate, Citric Acid, Natural and Artificial Flavor, Vitamin C, Zinc Sulfa"
1466023,CINNAMON APPLESAUCE,cinnamon,,"Apples, High Fructose Corn Syrup, Corn Syrup, Sugar, Water, Spices, Vitamin C (To Maintain Color)."
1959770,"APPLESAUCE, APPLE",apple,,"Apples, Sugar, Water, Vitamin C (To Maintain Color)."
1958596,"APPLESAUCE, APPLE",apple,,"Apples, Sugar, Water, Vitamin C (To Maintain Color)."
2288580,"APPLESAUCE, CINNAMON",cinnamon,,"Apple, High Fructose Corn Syrup, Corn Syrup, Sugar, Water, Spices, Vitamin C (To Maintain Color)."
1893797,"APPLE SAUCE, CINNAMON",cinnamon,,"Apples, High Fructose Corn Syrup, Corn Syrup, Sugar, Water, Spices, Vitamin C (To Maintain Color)."
2338914,APPLE NO SUGAR ADDED PIE FILLING OR TOPPING SWEETENED WITH S,apple,,"Apples, Water, Food Starch Modified (Corn), Spices, Sucralose (Non-Nutritive Sweetener)."
1888316,"PEANUT BUTTER & JELLY APPLE, RED CARAMEL/PEANUT BUTTER CHIPS",apple,peanut_butter,"Apples, Corn Syrup, Sugar, Condensed Whole Milk, Vegetable Shortening, Evaporated Milk, Soybean Flour, Salt, Lecithin, A"
2624109,CARAMEL APPLES,apple,,"Apples, Sugar, Water, Corn Syrup, Nonfat Dry Milk Solids, Cottonseed Shortening, Peanuts, Brown Rice Flour, Salt, Lecith"
2021142,APPLE & CHEESE BITES WITH CARAMEL,apple,caramel,"Apples with Calcium Ascorbate, Caramel (High Fructose Corn Syrup, Corn Syrup, Water, Palm Oil, Brown Sugar, Nonfat Dry M"
2056110,APPLE & CHEESE BITES WITH CARAMEL DIP,apple,caramel,"Apples with Calcium Ascorbate, Caramel (High Fructose Corn Syrup, Corn Syrup, Water, Palm Oil, Brown Sugar, Nonfat Dry M"
1561024,APPLE SAUCE,apple,,"Apples, Sugar, Water, Vitamin C."
718220,"FRUIT ROLLS WITH NO ADDED NONSENSE, APPLE",apple,pear,"Apples, Pears, Spirulina (Seaweed Extract)"
1894206,"APPLESAUCE, CINNAMON",cinnamon,,"Apples, Corn Syrup, High Fructose Corn Syrup, Sugar, Water, Spice, Vitamin C (To Maintain Color)."
2476688,"APPLE, CHEESE & PRETZEL TRAY WITH CARAMEL DIP",apple,caramel,"Apples with Calcium Ascorbate, Caramel (High Fructose Corn Syrup, Corn Syrup, Water, Hydrogenated Coconut Oil, Sugar, Sk"
2492624,Smart Choice Apple Cinnamon Muffin,apple,cinnamon,"Flour Blend (Whole Grain Wheat Flour, Enriched Bleached Wheat Flour[Wheat Flour, Niacin, Iron, Thiaminmononitrate, Ribof"
2492632,"Smart Choice WG Apple Cinnamon Muffin, 72ct.-2oz. IW",apple,cinnamon,"Flour Blend (Whole Grain Wheat Flour, Enriched Bleached Wheat Flour[Wheat Flour, Niacin, Iron, Thiaminmononitrate, Ribof"
2651428,"Zee Zees Applesauce Cup, Super Sour Apple, 4.5 oz.",apple,,"Apples, Sugar, Water, Vitamin C (Vitamin C). Contains 2% or less of the following: Artificial Flavor, Artificial Colors "
1063309,"ORIGINAL APPLE SAUCE, ORIGINAL APPLE",apple,,"Apples, Sugar, Water, Vitamin C (To Maintain Color)."
694674,"ORIGINAL APPLE SAUCE, ORIGINAL",apple,,"Apples, Sugar, Glucose-Fructose Syrup, Vitamin C (Vitamin C), Citric Acid."
2492634,SC (2GE) Apple Cinn. Muffins,apple,cinnamon,"Flour Blend (Whole Grain Wheat Flour, Enriched Bleached Wheat Flour [Wheat Flour, Niacin, Iron, thaminemononitrate, Ribo"
2607004,"CARAMEL APPLE DIPPING KIT, CARAMEL APPLE",apple,,"Caramel (Corn Syrup, Sweetened Condensed Milk [Milk, Sugar], Evaporated Milk [Milk, Dipotassium Phosphate, Carrageenan, "
2010533,"OFFICER MULLENS, APPLE SAUCE",apple,spiced,"Apples, Sugar, Salt, Lemon Juice, Spices."
2089205,"APPLES, CHEESE WITH CARAMEL",apple,caramel,"Apples Calcium Ascorbate (Vitamin C), (To Promote Whiteness and to Maintain Texture), Cheese (Pasteurized Milk, Cheese C"
450371,CHERRYCANDY APPLES WITH PEANUTS,cherry,peanut,"Apple, Peanuts, Corn Syrup, Sugar, Condensed Milk, Shortening (Hydrogenated Palm Kernel Oil), Evaporated Milk, Natural &"
967773,"GOURMET CANDY APPLE, CINNAMON BUN",cinnamon,,"Apple, Caramel(Corn Syrup, Sugar, Condensed Milk, Shortening(Hydrogenated Palm Kernel Oil), Evaporated Milk, Natural & A"
2078960,APPLE CHEESE TRAY,apple,,"Calcium Ascorbate (To Promote Color Retention and Maintain Texture), Caramel (High Fructose Corn Syrup, Nonfat Milk, Cor"
2416265,"APPLE SAUCE, APPLE",apple,,"Apples, Sugar, Water."
2627628,SWEET APPLES WITH PEANUT BUTTER,apple,peanut_butter,"Apples, Calcium Ascorbate (Calcium and Vitamin C). Peanut Butter: Roasted Peanuts, Sugar, Hydrogenated Vegetable Oil (Ra"
1928799,PREMIUM SALAD KIT CHEDDAR & APPLE,apple,,"Vegetable Blend (Iceberg and Romaine Lettuce, Red Cabbage, Carrots), Champagne Vinaigrette (Water, Vegetable Oil [Soybea"
2652978,"APPLE SAUCE, APPLE",apple,,"Apples, Sugar, Water, Salt, Vitamin C (Vitamin C) (To Maintain Color)."
2446338,"APPLE FRUIT FILLING TOPPING GLAZE & DIP, APPLE",apple,,"Non-GMO Cane Sugar, Water, Apples, Non-GMO Corn Starch, Citric Acid, Natural Flavor, Potassium Sorbate."
1962227,APPLE FILLING & TOPPING,apple,cinnamon,"Sliced Apples, Water, Sugar, Modified Corn Starch, Cinnamon, Erythorbic Acid (To Promote Color Retention)."
2525506,"APPLE LIGHT & CRUNCHY SNACKS, APPLE",apple,,"Organic Apples, Organic Egg Whites, Organic Cane Sugar, Organic Lemon Juice."
2551027,APPLES & PEANUT BUTTER,apple,peanut_butter,"Apples (Apples, Calcium Ascorbate [Calcium Ascorbate, Vitamin C] [Added to Maintain Freshness and Color]), Peanut Butter"
1896547,CHICAGO'S FINEST APPLE SAUCE,apple,,"Apples, Sugar, Salt, Lemon Juice, Spices."
538461,APPLE & CHEESE TRAY,apple,caramel,"Apples (Apples, Calcium Ascorbate [A Blend of Calcium and Vitamins to Maintain Color]), Caramel (High Fructose Corn Syru"
1886985,"BREAKFAST BOWL, APPLE CINNAMON",apple,cinnamon,"Water, Apples (Apples, Citric Acid, Vitamin C), Pearl Barley, Organic Whole Grains (Organic Steel Cut Oats, Organic Quin"
2438527,"CALIFORNIA FLAVORED NUTS, PINEAPPLE CHILI AND LEMON",lemon,"pineapple,chili","Pineapple, Sugar, Sulfur Dioxide, Artificial Color, Salt, Paprika, Cayenne, Chili Powder, Non Hydrogenated Soybean Oil, "
1599097,"ORGANIC FRUIT & VEGGIE BLEND, CHERRY, BERRY, BEET, GINGER",cherry,"berry,beet,ginger","Organic Pear Puree, Organic Cheddar Cheese Powder, Water, Raspberry Puree, Organic Beet Juice Concentrate, Organic Lemon"
