fndds_code,protein_g,fat_g,carbs_g,fiber_g,sugar_g,energy_kcal,vitamin_a_mcg,vitamin_b1_mg,vitamin_b2_mg,vitamin_b3_mg,vitamin_b5_mg,vitamin_b6_mg,vitamin_b9_mcg,vitamin_b12_mcg,vitamin_c_mg,vitamin_d_mcg,vitamin_e_mg,vitamin_k_mcg,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,potassium_mg,sodium_mg,zinc_mg,copper_mg,manganese_mg,selenium_mcg,sat_fat_g,trans_fat_g,mufa_g,pufa_g,dha_g,epa_g,ala_g,linoleic_g,cholesterol_mg
27560610,15.7,18.78,18.9,0.8,2.34,309.0,36.0,0.356,0.256,4.594,0.0,0.247,43.0,0.67,0.0,0.9,0.5,1.4,199.0,1.83,23.0,219.0,242.0,1010.0,1.84,0.089,0.0,27.3,7.512,0.0,7.347,2.494,0.002,0.003,0.15,2.194,53.0
27560620,16.42,18.92,17.53,2.0,2.29,308.0,36.0,0.316,0.246,4.638,0.0,0.272,29.0,0.67,0.0,0.9,0.55,3.3,181.0,1.76,34.0,238.0,268.0,1006.0,2.01,0.114,0.0,28.9,7.475,0.0,7.323,2.383,0.002,0.003,0.132,2.095,53.0
27560630,16.23,20.05,16.42,0.7,2.11,313.0,41.0,0.342,0.258,4.54,0.0,0.257,38.0,0.73,0.0,1.0,0.53,1.5,205.0,1.7,23.0,230.0,251.0,1053.0,1.92,0.086,0.0,27.6,8.112,0.0,7.853,2.529,0.002,0.003,0.146,2.222,57.0
27560710,14.45,16.29,23.47,0.8,4.05,300.0,12.0,0.414,0.266,5.041,0.0,0.219,42.0,0.68,0.6,0.6,0.56,2.1,71.0,2.24,21.0,125.0,226.0,645.0,1.66,0.09,0.0,23.3,5.458,0.0,6.777,3.547,0.002,0.003,0.181,3.132,44.0
27560715,15.18,16.32,21.38,2.4,3.12,293.0,12.0,0.349,0.23,5.354,0.0,0.262,32.0,0.59,0.1,0.6,0.6,2.5,78.0,2.12,36.0,155.0,256.0,621.0,1.94,0.126,0.0,23.5,5.403,0.0,6.734,3.452,0.002,0.004,0.166,3.049,44.0
27560920,10.03,12.83,27.64,1.1,5.13,266.0,3.0,0.364,0.204,3.817,0.0,0.153,52.0,0.19,0.5,0.3,0.46,0.5,97.0,1.83,20.0,118.0,261.0,913.0,1.09,0.088,0.0,20.2,4.577,0.0,6.012,1.699,0.0,0.001,0.122,1.559,30.0
27564000,10.85,17.37,23.73,0.8,3.92,296.0,1.0,0.255,0.213,2.976,0.0,0.086,41.0,0.55,0.6,0.5,0.4,3.1,72.0,2.15,17.0,113.0,236.0,681.0,1.47,0.074,0.0,17.8,6.742,0.0,7.092,1.318,0.0,0.002,0.128,1.221,32.0
27564001,11.57,17.4,21.65,2.4,3.0,290.0,1.0,0.191,0.176,3.286,0.0,0.129,32.0,0.46,0.1,0.5,0.44,3.4,80.0,2.03,31.0,141.0,265.0,657.0,1.75,0.11,0.0,17.9,6.688,0.0,7.049,1.224,0.0,0.003,0.113,1.139,32.0
27564010,10.92,19.58,18.86,0.8,2.67,295.0,2.0,0.193,0.179,2.968,0.0,0.1,38.0,0.54,0.0,0.6,0.41,1.2,83.0,1.91,17.0,119.0,254.0,698.0,1.65,0.073,0.0,14.7,7.752,0.0,8.175,1.27,0.0,0.003,0.125,1.185,38.0
27564020,11.6,19.72,17.56,1.9,2.62,294.0,2.0,0.155,0.17,3.011,0.0,0.123,25.0,0.54,0.0,0.6,0.45,3.1,66.0,1.83,27.0,137.0,279.0,694.0,1.82,0.096,0.0,16.3,7.717,0.0,8.152,1.165,0.0,0.003,0.107,1.092,38.0
27564060,10.85,17.37,23.73,0.8,3.92,296.0,1.0,0.255,0.213,2.976,0.0,0.086,41.0,0.55,0.6,0.5,0.4,3.1,72.0,2.15,17.0,113.0,236.0,681.0,1.47,0.074,0.0,17.8,6.742,0.0,7.092,1.318,0.0,0.002,0.128,1.221,32.0
27564061,11.57,17.4,21.65,2.4,3.0,290.0,1.0,0.191,0.176,3.286,0.0,0.129,32.0,0.46,0.1,0.5,0.44,3.4,80.0,2.03,31.0,141.0,265.0,657.0,1.75,0.11,0.0,17.9,6.688,0.0,7.049,1.224,0.0,0.003,0.113,1.139,32.0
27564070,10.92,19.58,18.86,0.8,2.67,295.0,2.0,0.193,0.179,2.968,0.0,0.1,38.0,0.54,0.0,0.6,0.41,1.2,83.0,1.91,17.0,119.0,254.0,698.0,1.65,0.073,0.0,14.7,7.752,0.0,8.175,1.27,0.0,0.003,0.125,1.185,38.0
27564080,11.6,19.72,17.56,1.9,2.62,294.0,2.0,0.155,0.17,3.011,0.0,0.123,25.0,0.54,0.0,0.6,0.45,3.1,66.0,1.83,27.0,137.0,279.0,694.0,1.82,0.096,0.0,16.3,7.717,0.0,8.152,1.165,0.0,0.003,0.107,1.092,38.0
27564180,9.74,15.24,24.92,0.8,4.75,278.0,15.0,0.262,0.208,3.259,0.0,0.056,44.0,0.42,10.6,0.4,0.36,2.2,123.0,2.09,16.0,137.0,244.0,681.0,0.96,0.072,0.0,18.9,4.609,0.0,5.879,3.795,0.004,0.002,0.218,3.398,44.0
27564181,10.46,15.27,22.84,2.4,3.83,271.0,15.0,0.197,0.171,3.569,0.0,0.099,35.0,0.34,10.1,0.4,0.4,2.5,130.0,1.97,31.0,166.0,274.0,657.0,1.24,0.108,0.0,19.1,4.555,0.0,5.836,3.701,0.004,0.003,0.203,3.316,44.0
27564190,9.62,17.08,20.25,0.8,3.64,274.0,17.0,0.201,0.173,3.3,0.0,0.065,42.0,0.4,11.8,0.5,0.36,0.1,142.0,1.84,16.0,148.0,264.0,698.0,1.05,0.07,0.0,16.1,5.251,0.0,6.752,4.174,0.005,0.003,0.229,3.737,51.0
27564200,10.3,17.21,18.95,1.9,3.6,272.0,17.0,0.163,0.164,3.342,0.0,0.088,28.0,0.4,11.8,0.5,0.41,2.0,125.0,1.77,26.0,166.0,288.0,694.0,1.22,0.093,0.0,17.7,5.216,0.0,6.73,4.069,0.005,0.003,0.212,3.644,51.0
27564240,11.14,11.39,24.24,0.8,3.89,248.0,0.0,0.257,0.227,3.695,0.0,0.092,46.0,0.48,0.6,0.3,0.47,2.1,146.0,2.34,18.0,136.0,262.0,702.0,1.35,0.088,0.0,20.4,2.622,0.0,3.535,2.992,0.0,0.0,0.189,2.773,43.0
27564241,11.86,11.42,22.17,2.4,2.97,241.0,0.0,0.192,0.191,4.005,0.0,0.135,36.0,0.39,0.1,0.3,0.5,2.4,154.0,2.21,32.0,165.0,291.0,678.0,1.63,0.124,0.0,20.6,2.569,0.0,3.493,2.898,0.0,0.001,0.174,2.691,43.0
27564250,11.26,12.57,19.46,0.8,2.63,238.0,0.0,0.195,0.195,3.811,0.0,0.107,43.0,0.46,0.0,0.4,0.48,0.1,170.0,2.12,18.0,146.0,284.0,722.0,1.51,0.089,0.0,17.9,2.922,0.0,4.005,3.232,0.0,0.001,0.195,3.005,50.0
27564260,11.94,12.7,18.16,1.9,2.59,237.0,0.0,0.157,0.186,3.854,0.0,0.13,30.0,0.46,0.0,0.4,0.53,1.9,153.0,2.05,28.0,164.0,309.0,719.0,1.67,0.112,0.0,19.4,2.887,0.0,3.983,3.127,0.0,0.001,0.178,2.912,50.0
27564300,11.99,10.47,24.96,0.8,3.21,244.0,0.0,0.323,0.203,3.247,0.0,0.115,43.0,0.58,0.7,0.3,0.22,2.3,72.0,2.17,16.0,109.0,167.0,561.0,1.47,0.082,0.0,21.6,4.006,0.0,4.464,1.271,0.0,0.0,0.163,1.099,29.0
27564301,12.71,10.5,22.89,2.4,2.3,237.0,0.0,0.258,0.166,3.557,0.0,0.158,34.0,0.49,0.1,0.3,0.26,2.6,80.0,2.04,31.0,138.0,197.0,538.0,1.74,0.119,0.0,21.7,3.952,0.0,4.422,1.177,0.0,0.001,0.148,1.017,29.0
27564310,12.26,11.5,20.31,0.8,1.84,234.0,0.0,0.272,0.167,3.287,0.0,0.134,40.0,0.58,0.1,0.3,0.2,0.3,83.0,1.92,16.0,114.0,173.0,558.0,1.65,0.083,0.0,19.2,4.544,0.0,5.094,1.215,0.0,0.001,0.166,1.043,34.0
27564320,12.94,11.63,19.0,1.9,1.79,233.0,0.0,0.234,0.158,3.329,0.0,0.157,27.0,0.58,0.1,0.3,0.24,2.1,66.0,1.85,26.0,133.0,198.0,554.0,1.81,0.106,0.0,20.7,4.51,0.0,5.072,1.11,0.0,0.001,0.148,0.949,34.0
27564420,15.76,9.89,24.3,3.1,2.85,251.0,0.0,0.441,0.598,3.354,0.0,0.063,77.0,1.29,0.5,0.0,1.27,1.9,76.0,2.2,19.0,238.0,104.0,466.0,1.02,0.472,0.0,15.1,1.336,0.0,1.839,3.993,0.0,0.0,0.439,3.553,0.0
27564430,16.56,10.69,20.15,3.4,1.6,243.0,0.0,0.414,0.626,3.404,0.0,0.071,80.0,1.4,0.0,0.0,1.41,0.1,86.0,2.0,20.0,263.0,100.0,448.0,1.1,0.531,0.0,12.1,1.403,0.0,1.993,4.352,0.0,0.001,0.483,3.872,0.0
27564440,9.94,11.98,18.75,1.7,2.96,223.0,5.0,0.187,0.16,2.386,0.0,0.115,46.0,0.52,2.7,0.3,0.41,3.7,52.0,2.03,20.0,107.0,251.0,556.0,1.54,0.101,0.0,12.9,4.622,0.0,4.901,0.909,0.0,0.001,0.11,0.814,26.0
27564441,10.39,11.99,17.48,2.7,2.39,219.0,5.0,0.147,0.137,2.576,0.0,0.142,40.0,0.47,2.4,0.3,0.43,3.9,57.0,1.95,29.0,125.0,269.0,541.0,1.71,0.123,0.0,13.0,4.589,0.0,4.875,0.851,0.0,0.002,0.1,0.763,26.0
27564450,9.89,12.71,15.45,1.8,2.14,215.0,6.0,0.144,0.135,2.323,0.0,0.126,45.0,0.52,2.6,0.3,0.42,2.7,56.0,1.88,20.0,110.0,263.0,553.0,1.65,0.103,0.0,10.7,4.994,0.0,5.308,0.84,0.0,0.002,0.106,0.753,29.0
27564460,10.29,12.79,14.7,2.4,2.11,215.0,6.0,0.123,0.13,2.347,0.0,0.14,37.0,0.52,2.6,0.3,0.44,3.8,46.0,1.84,26.0,121.0,277.0,551.0,1.74,0.117,0.0,11.6,4.974,0.0,5.295,0.78,0.0,0.002,0.096,0.699,29.0
27580010,12.87,5.62,21.66,1.0,2.62,190.0,0.0,0.293,0.216,5.334,0.0,0.258,48.0,0.39,0.0,0.2,0.28,0.4,104.0,1.91,22.0,190.0,298.0,708.0,1.26,0.078,0.0,21.2,1.583,0.0,1.953,1.557,0.002,0.002,0.118,1.373,31.0
27580020,13.83,8.53,19.54,0.8,2.64,211.0,35.0,0.259,0.235,4.669,0.0,0.236,44.0,0.53,0.0,0.7,0.33,0.7,206.0,1.73,23.0,240.0,279.0,746.0,1.49,0.072,0.0,21.3,3.462,0.0,2.519,1.493,0.002,0.003,0.119,1.318,39.0
27580030,13.69,5.78,20.08,2.2,2.56,189.0,0.0,0.247,0.205,5.385,0.0,0.286,32.0,0.39,0.0,0.2,0.33,2.6,84.0,1.83,34.0,213.0,327.0,704.0,1.46,0.106,0.0,23.0,1.54,0.0,1.926,1.43,0.002,0.002,0.096,1.261,31.0
27580040,14.54,8.67,18.17,2.0,2.59,210.0,35.0,0.219,0.225,4.713,0.0,0.26,30.0,0.53,0.0,0.7,0.38,2.6,188.0,1.65,34.0,259.0,305.0,743.0,1.66,0.096,0.0,22.9,3.425,0.0,2.496,1.382,0.002,0.003,0.1,1.22,39.0
27580050,13.18,5.76,19.25,0.8,2.38,183.0,0.0,0.275,0.214,5.392,0.0,0.273,43.0,0.42,0.0,0.3,0.28,0.4,95.0,1.78,22.0,197.0,313.0,730.0,1.29,0.074,0.0,21.0,1.635,0.0,2.043,1.523,0.002,0.002,0.11,1.341,34.0
27580060,14.23,9.07,17.18,0.7,2.44,208.0,40.0,0.239,0.236,4.621,0.0,0.245,39.0,0.58,0.0,0.7,0.34,0.7,212.0,1.59,23.0,253.0,289.0,771.0,1.55,0.067,0.0,21.2,3.781,0.0,2.678,1.454,0.002,0.003,0.113,1.282,42.0
27580070,13.38,10.13,19.61,1.3,2.05,226.0,35.0,0.257,0.25,4.543,0.0,0.224,38.0,0.53,0.0,0.7,0.25,3.2,182.0,1.82,21.0,274.0,282.0,837.0,1.36,0.065,0.0,21.0,4.226,0.0,2.895,1.645,0.002,0.002,0.128,1.457,39.0
27580110,13.12,3.68,21.22,1.0,2.49,172.0,0.0,0.32,0.22,5.73,0.0,0.273,47.0,0.21,0.0,0.2,0.21,0.1,93.0,1.69,22.0,196.0,281.0,683.0,1.08,0.073,0.0,22.7,0.933,0.0,1.061,1.237,0.002,0.001,0.102,1.088,26.0
27580120,14.04,6.83,19.16,0.8,2.53,195.0,34.0,0.283,0.238,5.015,0.0,0.248,43.0,0.38,0.0,0.7,0.28,0.4,196.0,1.53,23.0,245.0,264.0,725.0,1.34,0.068,0.0,22.6,2.895,0.0,1.741,1.213,0.002,0.002,0.105,1.069,34.0
27580130,13.94,3.84,19.65,2.2,2.43,170.0,0.0,0.274,0.209,5.782,0.0,0.301,31.0,0.21,0.0,0.2,0.27,2.3,73.0,1.6,35.0,218.0,311.0,679.0,1.28,0.101,0.0,24.5,0.891,0.0,1.034,1.11,0.002,0.001,0.081,0.976,26.0
27580140,14.76,6.97,17.79,2.0,2.48,194.0,34.0,0.243,0.229,5.059,0.0,0.273,29.0,0.38,0.0,0.7,0.32,2.3,178.0,1.46,34.0,264.0,290.0,721.0,1.51,0.092,0.0,24.3,2.858,0.0,1.717,1.103,0.002,0.002,0.087,0.971,34.0
27580150,13.47,3.69,18.57,0.8,2.22,163.0,0.0,0.303,0.218,5.822,0.0,0.29,41.0,0.23,0.0,0.3,0.21,0.1,82.0,1.53,22.0,204.0,296.0,705.0,1.1,0.068,0.0,22.6,0.944,0.0,1.094,1.177,0.002,0.001,0.093,1.032,29.0
27580160,14.47,7.26,16.62,0.7,2.3,191.0,39.0,0.263,0.239,4.997,0.0,0.26,38.0,0.42,0.0,0.7,0.28,0.4,200.0,1.38,23.0,258.0,275.0,749.0,1.39,0.063,0.0,22.6,3.167,0.0,1.86,1.159,0.002,0.002,0.098,1.019,37.0
28101000,6.82,8.4,10.94,1.2,1.35,146.0,56.0,0.069,0.073,1.584,0.0,0.164,16.0,0.6,5.3,0.1,0.08,4.0,15.0,0.84,15.0,72.0,179.0,268.0,1.5,0.08,0.0,5.7,3.878,0.0,2.733,0.338,0.001,0.001,0.035,0.289,41.0
28110000,6.82,8.4,10.94,1.2,1.35,146.0,56.0,0.069,0.073,1.584,0.0,0.164,16.0,0.6,5.3,0.1,0.08,4.0,15.0,0.84,15.0,72.0,179.0,268.0,1.5,0.08,0.0,5.7,3.878,0.0,2.733,0.338,0.001,0.001,0.035,0.289,41.0
28110150,10.64,6.95,4.69,0.8,2.81,125.0,114.0,0.049,0.129,2.394,0.0,0.23,9.0,1.09,10.2,0.0,0.5,4.3,34.0,1.32,17.0,108.0,281.0,292.0,2.44,0.069,0.0,9.1,2.63,0.0,3.111,0.224,0.0,0.0,0.005,0.183,34.0
28110300,6.82,8.4,10.94,1.2,1.35,146.0,56.0,0.069,0.073,1.584,0.0,0.164,16.0,0.6,5.3,0.1,0.08,4.0,15.0,0.84,15.0,72.0,179.0,268.0,1.5,0.08,0.0,5.7,3.878,0.0,2.733,0.338,0.001,0.001,0.035,0.289,41.0
28110310,6.82,8.4,10.94,1.2,1.35,146.0,56.0,0.069,0.073,1.584,0.0,0.164,16.0,0.6,5.3,0.1,0.08,4.0,15.0,0.84,15.0,72.0,179.0,268.0,1.5,0.08,0.0,5.7,3.878,0.0,2.733,0.338,0.001,0.001,0.035,0.289,41.0
28110311,6.82,8.4,10.94,1.2,1.35,146.0,56.0,0.069,0.073,1.584,0.0,0.164,16.0,0.6,5.3,0.1,0.08,4.0,15.0,0.84,15.0,72.0,179.0,268.0,1.5,0.08,0.0,5.7,3.878,0.0,2.733,0.338,0.001,0.001,0.035,0.289,41.0
28110312,6.82,8.4,10.94,1.2,1.35,146.0,56.0,0.069,0.073,1.584,0.0,0.164,16.0,0.6,5.3,0.1,0.08,4.0,15.0,0.84,15.0,72.0,179.0,268.0,1.5,0.08,0.0,5.7,3.878,0.0,2.733,0.338,0.001,0.001,0.035,0.289,41.0
28110330,7.65,6.66,12.62,1.0,2.23,141.0,15.0,0.104,0.11,2.057,0.0,0.119,19.0,0.66,0.4,0.0,0.2,2.5,27.0,1.17,16.0,82.0,190.0,589.0,1.52,0.051,0.0,6.9,2.468,0.0,2.61,0.8,0.0,0.0,0.074,0.709,25.0
28110380,10.41,8.51,20.36,1.3,1.77,202.0,47.0,0.201,0.168,2.333,0.0,0.101,30.0,0.62,0.4,0.0,0.3,3.7,108.0,1.64,18.0,124.0,136.0,380.0,1.85,0.098,0.0,15.8,3.213,0.0,3.019,1.115,0.0,0.001,0.103,1.008,23.0
28110381,10.41,8.51,20.36,1.3,1.77,202.0,47.0,0.201,0.168,2.333,0.0,0.101,30.0,0.62,0.4,0.0,0.3,3.7,108.0,1.64,18.0,124.0,136.0,380.0,1.85,0.098,0.0,15.8,3.213,0.0,3.019,1.115,0.0,0.001,0.103,1.008,23.0
28110510,8.12,7.28,6.59,0.7,0.8,125.0,138.0,0.052,0.073,1.577,0.0,0.162,8.0,0.82,1.7,0.1,0.58,6.6,10.0,0.91,14.0,85.0,224.0,296.0,1.27,0.053,0.0,7.7,2.013,0.0,3.206,1.262,0.0,0.001,0.139,1.112,21.0
28110512,8.12,7.28,6.59,0.7,0.8,125.0,138.0,0.052,0.073,1.577,0.0,0.162,8.0,0.82,1.7,0.1,0.58,6.6,10.0,0.91,14.0,85.0,224.0,296.0,1.27,0.053,0.0,7.7,2.013,0.0,3.206,1.262,0.0,0.001,0.139,1.112,21.0
28110513,8.12,7.28,6.59,0.7,0.8,125.0,138.0,0.052,0.073,1.577,0.0,0.162,8.0,0.82,1.7,0.1,0.58,6.6,10.0,0.91,14.0,85.0,224.0,296.0,1.27,0.053,0.0,7.7,2.013,0.0,3.206,1.262,0.0,0.001,0.139,1.112,21.0
28110514,8.12,7.28,6.59,0.7,0.8,125.0,138.0,0.052,0.073,1.577,0.0,0.162,8.0,0.82,1.7,0.1,0.58,6.6,10.0,0.91,14.0,85.0,224.0,296.0,1.27,0.053,0.0,7.7,2.013,0.0,3.206,1.262,0.0,0.001,0.139,1.112,21.0
28110515,8.12,7.28,6.59,0.7,0.8,125.0,138.0,0.052,0.073,1.577,0.0,0.162,8.0,0.82,1.7,0.1,0.58,6.6,10.0,0.91,14.0,85.0,224.0,296.0,1.27,0.053,0.0,7.7,2.013,0.0,3.206,1.262,0.0,0.001,0.139,1.112,21.0
28110516,8.12,7.28,6.59,0.7,0.8,125.0,138.0,0.052,0.073,1.577,0.0,0.162,8.0,0.82,1.7,0.1,0.58,6.6,10.0,0.91,14.0,85.0,224.0,296.0,1.27,0.053,0.0,7.7,2.013,0.0,3.206,1.262,0.0,0.001,0.139,1.112,21.0
28110517,8.12,7.28,6.59,0.7,0.8,125.0,138.0,0.052,0.073,1.577,0.0,0.162,8.0,0.82,1.7,0.1,0.58,6.6,10.0,0.91,14.0,85.0,224.0,296.0,1.27,0.053,0.0,7.7,2.013,0.0,3.206,1.262,0.0,0.001,0.139,1.112,21.0
28110518,8.12,7.28,6.59,0.7,0.8,125.0,138.0,0.052,0.073,1.577,0.0,0.162,8.0,0.82,1.7,0.1,0.58,6.6,10.0,0.91,14.0,85.0,224.0,296.0,1.27,0.053,0.0,7.7,2.013,0.0,3.206,1.262,0.0,0.001,0.139,1.112,21.0
28110660,9.88,3.35,10.31,0.8,1.18,112.0,4.0,0.093,0.175,2.021,0.0,0.097,30.0,0.45,0.4,0.0,0.08,0.5,24.0,1.13,12.0,104.0,157.0,255.0,1.29,0.144,0.0,15.1,1.175,0.0,1.347,0.299,0.0,0.0,0.029,0.258,14.0
28110661,9.88,3.35,10.31,0.8,1.18,112.0,4.0,0.093,0.175,2.021,0.0,0.097,30.0,0.45,0.4,0.0,0.08,0.5,24.0,1.13,12.0,104.0,157.0,255.0,1.29,0.144,0.0,15.1,1.175,0.0,1.347,0.299,0.0,0.0,0.029,0.258,14.0
28110662,9.88,3.35,10.31,0.8,1.18,112.0,4.0,0.093,0.175,2.021,0.0,0.097,30.0,0.45,0.4,0.0,0.08,0.5,24.0,1.13,12.0,104.0,157.0,255.0,1.29,0.144,0.0,15.1,1.175,0.0,1.347,0.299,0.0,0.0,0.029,0.258,14.0
28110663,9.88,3.35,10.31,0.8,1.18,112.0,4.0,0.093,0.175,2.021,0.0,0.097,30.0,0.45,0.4,0.0,0.08,0.5,24.0,1.13,12.0,104.0,157.0,255.0,1.29,0.144,0.0,15.1,1.175,0.0,1.347,0.299,0.0,0.0,0.029,0.258,14.0
28113140,6.92,4.37,12.23,0.6,1.23,118.0,7.0,0.082,0.062,1.592,0.0,0.175,25.0,0.62,17.4,0.0,0.73,4.6,8.0,1.05,13.0,71.0,149.0,278.0,1.09,0.059,0.0,8.2,1.231,0.0,1.895,0.708,0.0,0.001,0.112,0.587,16.0
28113141,6.92,4.37,12.23,0.6,1.23,118.0,7.0,0.082,0.062,1.592,0.0,0.175,25.0,0.62,17.4,0.0,0.73,4.6,8.0,1.05,13.0,71.0,149.0,278.0,1.09,0.059,0.0,8.2,1.231,0.0,1.895,0.708,0.0,0.001,0.112,0.587,16.0
28113142,6.92,4.37,12.23,0.6,1.23,118.0,7.0,0.082,0.062,1.592,0.0,0.175,25.0,0.62,17.4,0.0,0.73,4.6,8.0,1.05,13.0,71.0,149.0,278.0,1.09,0.059,0.0,8.2,1.231,0.0,1.895,0.708,0.0,0.001,0.112,0.587,16.0
28140100,8.48,5.18,10.73,0.9,1.58,124.0,31.0,0.129,0.151,2.348,0.0,0.107,41.0,0.16,15.7,0.1,0.29,20.7,55.0,0.77,19.0,114.0,165.0,379.0,0.77,0.065,0.0,14.2,2.019,0.0,1.539,0.73,0.0,0.001,0.052,0.671,39.0
28140710,10.26,8.13,10.63,1.7,1.29,157.0,68.0,0.086,0.159,3.293,0.0,0.15,15.0,0.25,0.7,0.1,0.39,5.6,36.0,0.62,20.0,122.0,247.0,669.0,0.73,0.057,0.0,11.6,2.663,0.0,3.288,1.427,0.001,0.002,0.146,1.209,46.0
28140711,10.26,8.13,10.63,1.7,1.29,157.0,68.0,0.086,0.159,3.293,0.0,0.15,15.0,0.25,0.7,0.1,0.39,5.6,36.0,0.62,20.0,122.0,247.0,669.0,0.73,0.057,0.0,11.6,2.663,0.0,3.288,1.427,0.001,0.002,0.146,1.209,46.0
28140720,10.68,8.1,16.0,1.4,1.0,175.0,9.0,0.087,0.131,3.777,0.0,0.2,26.0,0.17,3.5,0.1,0.34,2.2,23.0,0.66,25.0,139.0,317.0,376.0,0.81,0.081,0.0,11.8,1.956,0.0,3.474,1.702,0.001,0.001,0.181,1.457,42.0
28140723,10.68,8.1,16.0,1.4,1.0,175.0,9.0,0.087,0.131,3.777,0.0,0.2,26.0,0.17,3.5,0.1,0.34,2.2,23.0,0.66,25.0,139.0,317.0,376.0,0.81,0.081,0.0,11.8,1.956,0.0,3.474,1.702,0.001,0.001,0.181,1.457,42.0
28141010,10.88,9.93,18.05,1.3,6.03,201.0,21.0,0.084,0.149,3.548,0.0,0.17,21.0,0.2,2.5,0.1,0.59,3.4,30.0,0.7,22.0,134.0,265.0,551.0,0.78,0.075,0.0,13.1,2.477,0.0,4.249,2.164,0.002,0.001,0.218,1.876,49.0
28141013,10.88,9.93,18.05,1.3,6.03,201.0,21.0,0.084,0.149,3.548,0.0,0.17,21.0,0.2,2.5,0.1,0.59,3.4,30.0,0.7,22.0,134.0,265.0,551.0,0.78,0.075,0.0,13.1,2.477,0.0,4.249,2.164,0.002,0.001,0.218,1.876,49.0
28141014,10.88,9.93,18.05,1.3,6.03,201.0,21.0,0.084,0.149,3.548,0.0,0.17,21.0,0.2,2.5,0.1,0.59,3.4,30.0,0.7,22.0,134.0,265.0,551.0,0.78,0.075,0.0,13.1,2.477,0.0,4.249,2.164,0.002,0.001,0.218,1.876,49.0
28141015,10.88,9.93,18.05,1.3,6.03,201.0,21.0,0.084,0.149,3.548,0.0,0.17,21.0,0.2,2.5,0.1,0.59,3.4,30.0,0.7,22.0,134.0,265.0,551.0,0.78,0.075,0.0,13.1,2.477,0.0,4.249,2.164,0.002,0.001,0.218,1.876,49.0
28141201,5.65,1.56,22.46,0.7,4.07,126.0,32.0,0.073,0.055,2.27,0.0,0.16,18.0,0.32,3.0,0.0,0.23,3.8,13.0,0.35,14.0,94.0,123.0,333.0,0.38,0.03,0.0,7.1,0.327,0.0,0.503,0.415,0.0,0.0,0.019,0.384,16.0
28141250,9.81,3.03,10.99,0.8,1.86,111.0,5.0,0.084,0.111,3.824,0.0,0.151,27.0,0.09,2.3,0.0,0.34,7.4,15.0,0.58,16.0,104.0,189.0,410.0,0.51,0.092,0.0,11.4,0.607,0.0,0.923,1.128,0.0,0.0,0.121,1.0,26.0
28141251,9.81,3.03,10.99,0.8,1.86,111.0,5.0,0.084,0.111,3.824,0.0,0.151,27.0,0.09,2.3,0.0,0.34,7.4,15.0,0.58,16.0,104.0,189.0,410.0,0.51,0.092,0.0,11.4,0.607,0.0,0.923,1.128,0.0,0.0,0.121,1.0,26.0
28141650,10.67,5.41,7.24,0.8,0.88,120.0,90.0,0.067,0.14,2.988,0.0,0.153,31.0,0.21,6.9,0.0,0.52,82.5,95.0,0.57,29.0,136.0,213.0,499.0,0.77,0.063,0.0,10.6,2.78,0.0,1.437,0.354,0.0,0.001,0.059,0.292,35.0
28141651,10.67,5.41,7.24,0.8,0.88,120.0,90.0,0.067,0.14,2.988,0.0,0.153,31.0,0.21,6.9,0.0,0.52,82.5,95.0,0.57,29.0,136.0,213.0,499.0,0.77,0.063,0.0,10.6,2.78,0.0,1.437,0.354,0.0,0.001,0.059,0.292,35.0
28143020,10.45,5.57,19.65,0.7,6.42,171.0,29.0,0.092,0.084,3.165,0.0,0.168,27.0,0.12,4.4,0.0,0.58,6.3,18.0,0.95,18.0,111.0,178.0,359.0,0.81,0.069,0.0,10.9,1.011,0.0,2.284,1.69,0.0,0.0,0.102,1.577,37.0
28143080,10.07,2.86,11.66,0.7,0.31,114.0,2.0,0.117,0.088,3.318,0.0,0.102,28.0,0.08,0.0,0.0,0.38,1.4,10.0,0.6,14.0,92.0,97.0,171.0,0.44,0.051,0.0,16.2,0.558,0.0,1.078,0.803,0.0,0.0,0.078,0.719,24.0
28143081,10.07,2.86,11.66,0.7,0.31,114.0,2.0,0.117,0.088,3.318,0.0,0.102,28.0,0.08,0.0,0.0,0.38,1.4,10.0,0.6,14.0,92.0,97.0,171.0,0.44,0.051,0.0,16.2,0.558,0.0,1.078,0.803,0.0,0.0,0.078,0.719,24.0
28143082,10.07,2.86,11.66,0.7,0.31,114.0,2.0,0.117,0.088,3.318,0.0,0.102,28.0,0.08,0.0,0.0,0.38,1.4,10.0,0.6,14.0,92.0,97.0,171.0,0.44,0.051,0.0,16.2,0.558,0.0,1.078,0.803,0.0,0.0,0.078,0.719,24.0
28143083,10.07,2.86,11.66,0.7,0.31,114.0,2.0,0.117,0.088,3.318,0.0,0.102,28.0,0.08,0.0,0.0,0.38,1.4,10.0,0.6,14.0,92.0,97.0,171.0,0.44,0.051,0.0,16.2,0.558,0.0,1.078,0.803,0.0,0.0,0.078,0.719,24.0
28143150,7.58,1.89,9.78,1.6,2.27,85.0,61.0,0.1,0.128,2.501,0.0,0.135,32.0,0.08,13.8,0.0,0.32,12.5,21.0,0.64,18.0,91.0,245.0,283.0,0.63,0.099,0.0,10.8,0.491,0.0,0.645,0.36,0.0,0.0,0.025,0.331,23.0
